538.8440001010895,
35.67300009727478,
1.2709999084472656,
1.195000171661377,
1.1140000820159912,
3.8550000190734863,
149.18499994277954,
55.84700012207031,
142.7220001220703,
155.33799982070923,
26.259000062942505,
131.54499983787537,
278.7150001525879,
1.5279998779296875,
119.72399997711182,
5.812000036239624,
128.49699997901917,
170.45900011062622,
2.2699999809265137,
103.51400017738342,
111.44099998474121,
111.6819999217987,
486.0499999523163,
326.75499987602234,
22.10199999809265,
1.4790000915527344,
255.12700009346008,
1.9840002059936523,
103.56000018119812,
149.32299995422363,
98.32599997520447,
18.64299988746643,
41.90499997138977,
1.1119999885559082,
61.43900012969971,
3.7200000286102295,
13.127000093460083,
544.2160000801086,
409.62399983406067,
2.4809999465942383,
240.61699986457825,
11.036999940872192,
7.476000070571899,
9.814000129699707,
3.057999849319458,
38.64199995994568,
1.5889999866485596,
186.0420000553131,
58.35700011253357,
53.092000007629395,
3.42900013923645,
28.95300006866455,
75.9610002040863,
3.6670000553131104,
0.9459998607635498,
1.0529999732971191,
94.15400004386902,
2.317000150680542,
46.51200008392334,
1.1159999370574951,
1.3289999961853027,
10.656999826431274,
2.180999994277954,
0.8379998207092285,
2.507999897003174,
2.068999767303467,
9.625999927520752,
4.91700005531311,
6.950000047683716,
2.326000213623047,
5.116000175476074,
2.372999906539917,
5.455999851226807,
37.16300010681152,
14.746000051498413,
0.815000057220459,
3.05400013923645,
1.0859999656677246,
9.544000148773193,
1.1059999465942383,
1.9350001811981201,
4.95799994468689,
2.0989999771118164,
2.114000082015991,
3.448000192642212,
67.51600003242493,
2.86299991607666,
0.7850000858306885,
220.2279999256134,
144.71099996566772,
3.547999858856201,
115.16999983787537,
2.319000005722046,
13.059999942779541,
7.427000045776367,
1.8259999752044678,
257.72199988365173,
1.2709999084472656,
65.78800010681152,
1067.885999917984,
220.83000016212463,
90.94000005722046,
47.587000131607056,
136.65699982643127,
0.7709999084472656,
1.3900001049041748,
237.38700008392334,
1.070000171661377,
1.123999834060669,
1.1800000667572021,
233.5770001411438,
0.9230000972747803,
2.760999917984009,
198.17400002479553,
14.507999897003174,
57.21499991416931,
32.88199996948242,
21.799999952316284,
64.26399993896484,
40.09400010108948,
99.62400007247925,
232.33500003814697,
170.39400005340576,
1.431999921798706,
18.11299991607666,
114.67700004577637,
71.0569999217987,
27.61899995803833,
11.913000106811523,
104.25400018692017,
2.2839999198913574,
126.4449999332428,
54.83199977874756,
2.879999876022339,
1.8999998569488525,
26.492999792099,
0.8900001049041748,
104.41400003433228,
1.6670000553131104,
19.073999881744385,
21.138999938964844,
1.0460000038146973,
75.92400002479553,
11.705000162124634,
34.37399983406067,
112.90500020980835,
69.8730001449585,
0.8409998416900635,
53.91099977493286,
74.36500000953674,
137.40700006484985,
81.09199976921082,
89.22000002861023,
1038.3550000190735,
277.15899991989136,
3.6089999675750732,
129.84799981117249,
163.17600011825562,
79.94299983978271,
7.207000017166138,
2.7059998512268066,
60.11199998855591,
8.269000053405762,
163.19799995422363,
17.85199999809265,
130.8360002040863,
84.79200005531311,
30.20900011062622,
21.53000020980835,
4.060999870300293,
7.458000183105469,
2.200000047683716,
7.261000156402588,
1.0220000743865967,
2.7850000858306885,
3.4769999980926514,
5.447000026702881,
79.75,
5.98199987411499,
5.144999980926514,
7.25,
40.92500019073486,
1.2649998664855957,
4003.7720000743866,
0.9650001525878906,
6.009999990463257,
2.0359997749328613,
66.3970000743866,
1058.4690001010895,
3.263000011444092,
2.609999895095825,
3.627000093460083,
7.289000034332275,
2.068000078201294,
41.36800003051758,
12.69700002670288,
49.87599992752075,
56.65999984741211,
4.391999959945679,
52.28200006484985,
10.35699987411499,
173.4909999370575,
324.02699995040894,
71.5789999961853,
122.78999996185303,
0.9769999980926514,
0.871999979019165,
0.7340002059936523,
0.7369999885559082,
4.704999923706055,
220.83399987220764,
70.38899993896484,
52.67899990081787,
170.15100002288818,
6.776000022888184,
2.4600000381469727,
4.603000164031982,
9.931999921798706,
121.59600019454956,
4.539000034332275,
3.121999979019165,
75.62299990653992,
221.74500012397766,
3.0959999561309814,
162.82800006866455,
67.14199995994568,
48.39100003242493,
134.27600002288818,
1.4659998416900635,
0.8410000801086426,
47.043999910354614,
34.16900014877319,
4.1570000648498535,
7.398999929428101,
1.0490000247955322,
0.7689998149871826,
145.16499996185303,
3.1069998741149902,
4.0279998779296875,
4.6540000438690186,
2.183000087738037,
66.44600009918213,
98.37199997901917,
4.3490002155303955,
108.18600010871887,
86.01900005340576,
343.0160000324249,
22.675000190734863,
81.11300015449524,
1.3100001811981201,
31.757000207901,
1.873000144958496,
1.9790000915527344,
64.75800013542175,
2.134000062942505,
8.194999933242798,
10.32699990272522,
6.194000005722046,
9.1010000705719,
24.265000104904175,
2.4230000972747803,
4.019000053405762,
8.657999992370605,
1.1770000457763672,
1.5390000343322754,
1.8000001907348633,
3.746999979019165,
3.1050000190734863,
2.142000198364258,
0.81600022315979,
89.88800001144409,
7.885999917984009,
1.1509997844696045,
1.816999912261963,
0.8980000019073486,
2.513000011444092,
3.109999895095825,
177.97100019454956,
193.38100004196167,
13.062000036239624,
28.835999965667725,
5.950000047683716,
2.7159998416900635,
88.76099991798401,
239.26799988746643,
8.73799991607666,
1.6119999885559082,
172.760999917984,
35.60899996757507,
2.19599986076355,
2.94599986076355,
9.069000005722046,
113.13800001144409,
0.9749999046325684,
22.401000022888184,
58.145999908447266,
2.305000066757202,
90.2099997997284,
1.8920001983642578,
75.73099994659424,
36.72000002861023,
45.6010000705719,
79.8510000705719,
0.9210000038146973,
294.17599987983704,
36.889999866485596,
25.210999965667725,
43.66700005531311,
58.16200017929077,
10.348999977111816,
97.73599982261658,
57.359999895095825,
2.9630000591278076,
5.848999977111816,
42.98699998855591,
13.128000020980835,
2.2990000247955322,
1.2829999923706055,
13.421000003814697,
90.06599998474121,
45.686999797821045,
2.802999973297119,
205.56399989128113,
166.72699999809265,
1.0160000324249268,
1.0920000076293945,
842.9509999752045,
1.0160000324249268,
97.98399996757507,
152.21600008010864,
302.6799998283386,
1.1779999732971191,
9.979000091552734,
2.259999990463257,
159.91100001335144,
127.75200009346008,
110.92700004577637,
4.268999814987183,
1.068000078201294,
1.1040000915527344,
1.875999927520752,
0.7549998760223389,
2.072000026702881,
3.5379998683929443,
48.6710000038147,
411.9949998855591,
8.998000144958496,
5.371000051498413,
1.7639999389648438,
1.8479998111724854,
0.9509999752044678,
1.5969998836517334,
71.32499980926514,
39.79700016975403,
441.6180000305176,
317.40199995040894,
113.77600002288818,
184.8710000514984,
46.669999837875366,
60.489999771118164,
0.7549998760223389,
0.8559999465942383,
84.42700004577637,
302.1899998188019,
41.78800010681152,
254.95300006866455,
17.65000009536743,
56.90000009536743,
2.312999963760376,
1.373999834060669,
1.8330001831054688,
318.0480000972748,
1.309999942779541,
2.9769999980926514,
1.2940001487731934,
170.04900002479553,
1.2290000915527344,
2.4049999713897705,
101.5550000667572,
13.966000080108643,
4.397000074386597,
3.2039999961853027,
16.272000074386597,
4.800000190734863,
101.90700006484985,
10.7260000705719,
173.77699995040894,
145.643000125885,
34.10599994659424,
31.89400005340576,
2.0769999027252197,
38.079999923706055,
103.70700001716614,
86.92499995231628,
180.75800013542175,
37.86299991607666,
43.00699996948242,
9292.151000022888,
24.401000022888184,
45.84299993515015,
5.375,
2.9639999866485596,
3.5859999656677246,
9.133999824523926,
4.914999961853027,
5.7230000495910645,
87.0569999217987,
143.43099999427795,
1.9849998950958252,
151.79800009727478,
57.25600004196167,
49.89100003242493,
0.6679999828338623,
174.55400013923645,
5.763000011444092,
49.03800010681152,
579.1860001087189,
5.381999969482422,
1.1019999980926514,
17.049999952316284,
42.08299994468689,
4.931999921798706,
2.8269999027252197,
3.5779998302459717,
7.891000032424927,
27.037999868392944,
3.9559998512268066,
7.434000015258789,
0.7649998664855957,
0.9660000801086426,
1.053999900817871,
47.133999824523926,
70.58200001716614,
46.204999923706055,
10.822999954223633,
143.4850001335144,
233.1909999847412,
0.9779999256134033,
2.177000045776367,
11.11899995803833,
1.1689999103546143,
1.0789999961853027,
153.32500004768372,
0.6719999313354492,
22.85599994659424,
37.08399987220764,
91.2960000038147,
18.401999950408936,
5.00600004196167,
1.6710000038146973,
4.081000089645386,
473.52999997138977,
2.2100000381469727,
2.9820001125335693,
1.0820000171661377,
1.0120000839233398,
2.0789999961853027,
25.249000072479248,
79.59500002861023,
73.09699988365173,
2.1480000019073486,
51.06400012969971,
66.58700013160706,
46.42799997329712,
4.624000072479248,
31.580000162124634,
4.513000011444092,
86.72699999809265,
1.0309998989105225,
0.8440001010894775,
43.7260000705719,
61.74300003051758,
26.037999868392944,
41.33199977874756,
670.8289999961853,
6.946000099182129,
3.86899995803833,
41.7279999256134,
1.9700000286102295,
11.84600019454956,
47.19000005722046,
2.7859997749328613,
4.421999931335449,
1.4680001735687256,
6.431999921798706,
0.7890000343322754,
3.618000030517578,
38.73799991607666,
5.453999996185303,
1.0499999523162842,
2.368000030517578,
2.0350000858306885,
28.098999977111816,
4.562000036239624,
2.8259999752044678,
23.08399987220764,
0.7139999866485596,
0.7609999179840088,
4.305000066757202,
102.91199994087219,
0.932999849319458,
1.2779998779296875,
30.30399990081787,
4.728000164031982,
1.746999979019165,
8.667999982833862,
5.80400013923645,
2.86899995803833,
396.58399987220764,
1.0859999656677246,
4.4750001430511475,
0.8689999580383301,
19.76699995994568,
206.85199999809265,
91.21800017356873,
110.72499990463257,
62.78400015830994,
366.33200001716614,
17.363999843597412,
1.2709999084472656,
116.22800016403198,
1.5079998970031738,
1.0449998378753662,
70.00799989700317,
521.6600000858307,
17.441999912261963,
64.55900001525879,
106.9319999217987,
1.6039998531341553,
1.8280000686645508,
1.5350000858306885,
3.7339999675750732,
46.19799995422363,
3.924999952316284,
0.8980000019073486,
314.3359999656677,
23.80999994277954,
167.14900016784668,
186.31500005722046,
3.878000020980835,
11.16700005531311,
18.67799997329712,
2.4000000953674316,
32.69000005722046,
3.0249998569488525,
1.9049999713897705,
12.61299991607666,
17.258999824523926,
3.880000114440918,
1.312999963760376,
649.4140000343323,
1.1630001068115234,
23.70799994468689,
745.6740000247955,
4.763999938964844,
1.878999948501587,
4.516000032424927,
2.7780001163482666,
1.4920001029968262,
2.7269999980926514,
8.546000003814697,
4.419999837875366,
9.434000015258789,
3.5939998626708984,
6.6499998569488525,
19.936000108718872,
1.1059999465942383,
1.2349998950958252,
0.9850001335144043,
32.937000036239624,
29.77300000190735,
1.1180000305175781,
26.829999923706055,
1.809000015258789,
2.5180001258850098,
1.000999927520752,
1.2400000095367432,
5.961999893188477,
11.664000034332275,
252.0019998550415,
1.178999900817871,
4.715000152587891,
7.431999921798706,
4.50600004196167,
5.263000011444092,
221.60999989509583,
41.32099986076355,
5.292999982833862,
1.1359999179840088,
3.443000078201294,
141.39599990844727,
151.17799997329712,
1062.4849998950958,
1.1389999389648438,
2.314000129699707,
6.269000053405762,
112.14800000190735,
1.9169998168945312,
4.531000137329102,
1.8640000820159912,
38.26100015640259,
1.0820000171661377,
1.0379998683929443,
1.5130000114440918,
31.880000114440918,
3.934999942779541,
0.8429999351501465,
35.24499988555908,
0.09299993515014648,
0.9119999408721924,
136.14800000190735,
1.8539998531341553,
0.9249999523162842,
14.305999994277954,
131.01700019836426,
1.4529998302459717,
10.008000135421753,
0.7869999408721924,
187.8769998550415,
1.127000093460083,
18.799000024795532,
2.7839999198913574,
0.6530001163482666,
1.9110000133514404,
10.179999828338623,
1.176999807357788,
4.736999988555908,
0.6959998607635498,
1.6449999809265137,
275.25999999046326,
2.8529999256134033,
4.697999954223633,
1.1279997825622559,
0.6789999008178711,
1.3519999980926514,
1.3280000686645508,
254.62199997901917,
80.5239999294281,
16.009000062942505,
0.8710000514984131,
0.9440000057220459,
1.9930000305175781,
3.2799999713897705,
18.020999908447266,
15.939000129699707,
2.1510000228881836,
1.1470000743865967,
117.68499994277954,
0.8659999370574951,
106.00799989700317,
1.9199998378753662,
188.07099986076355,
0.8159999847412109,
1.3529999256134033,
1.3580000400543213,
0.8190000057220459,
969.4739999771118,
0.746999979019165,
0.6050000190734863,
67.15000009536743,
1.2609999179840088,
2.63100004196167,
3.0190000534057617,
0.7159998416900635,
3.4020001888275146,
1.0369999408721924,
16.550999879837036,
1.1030001640319824,
1.2260000705718994,
3.3489999771118164,
2.8350000381469727,
5.257999897003174,
857.087000131607,
12.804999828338623,
79.1560001373291,
1.7639999389648438,
0.9610002040863037,
80.6399998664856,
214.94500017166138,
72.13699984550476,
66.87899994850159,
62.72499990463257,
25.067999839782715,
15.404000043869019,
33.09599995613098,
134.95700001716614,
30.996000051498413,
78.26500010490417,
55.42400002479553,
2.2249999046325684,
1.9030001163482666,
1.5139999389648438,
3.566999912261963,
2.742999792098999,
433.34800004959106,
145.05299997329712,
78.61800003051758,
285.2350001335144,
228.83399987220764,
57.48200011253357,
0.7180001735687256,
39.94099998474121,
4.575000047683716,
7.002000093460083,
1.2779998779296875,
2.309999942779541,
5.815999984741211,
2.067999839782715,
3.171999931335449,
1.4089999198913574,
3.3259999752044678,
2.3559999465942383,
1.9700000286102295,
1.7750000953674316,
39.99300003051758,
1.2300000190734863,
1.059999942779541,
1.8890001773834229,
6.491000175476074,
27.750999927520752,
1.5859999656677246,
38.94200015068054,
2.128000020980835,
2.0880000591278076,
3.6659998893737793,
83.77799987792969,
1.2160000801086426,
2.9779999256134033,
0.7189998626708984,
2.559999942779541,
2.7940001487731934,
4.86299991607666,
3.9260001182556152,
25.664999961853027,
0.9760000705718994,
2.6689999103546143,
0.8619999885559082,
1.5510001182556152,
33.31399989128113,
342.25600004196167,
33.96600008010864,
89.18099999427795,
84.83399987220764,
385.8789999485016,
2.945000171661377,
50.187000036239624,
34.78399991989136,
2.2139999866485596,
2.174999952316284,
1.503999948501587,
53.906999826431274,
23.55299997329712,
2.305999994277954,
2.437000036239624,
19.68499994277954,
43.76800012588501,
1.8779997825622559,
64.58700013160706,
3.821000099182129,
1.125,
15.03000020980835,
108.86300015449524,
49.467000007629395,
67.30400013923645,
250.63199996948242,
11.211999893188477,
20.639000177383423,
68.31000018119812,
168.79199981689453,
204.27699995040894,
72.02300000190735,
10.594000101089478,
1.4130001068115234,
0.7369999885559082,
3.4690001010894775,
40.93499994277954,
0.8519999980926514,
42.776000022888184,
5.801999807357788,
111.67799997329712,
92.5550000667572,
92.29200005531311,
102.2720000743866,
1.0789999961853027,
98.29499983787537,
1.8380000591278076,
43.801000118255615,
20.368000030517578,
47.02300000190735,
1.1529998779296875,
210.9940001964569,
8.784000158309937,
725.460000038147,
176.91600012779236,
51.07599997520447,
1.1660001277923584,
37.924999952316284,
33.116000175476074,
36.875,
5.7820000648498535,
334.90199995040894,
274.42400002479553,
114.39400005340576,
143.00699996948242,
89.81200003623962,
2.0259997844696045,
44.83699989318848,
59.86399984359741,
69.45600008964539,
50.69099998474121,
267.33399987220764,
6.322999954223633,
94.85300016403198,
16.53500008583069,
201.80399990081787,
56.75,
137.69400000572205,
18.363999843597412,
3.617000102996826,
69.05799984931946,
32.282999992370605,
0.8280000686645508,
17.615000009536743,
12.51800012588501,
39.68300008773804,
249.1139998435974,
23.58299994468689,
11.829999923706055,
0.8359999656677246,
1.7920000553131104,
0.9479999542236328,
11.180999994277954,
12.876999855041504,
93.69199991226196,
2.450000047683716,
194.20099997520447,
0.9960000514984131,
1.1669998168945312,
186.11299991607666,
1.5529999732971191,
1.121000051498413,
77.84700012207031,
57.89099979400635,
105.46000003814697,
40.818000078201294,
146.71199989318848,
37.82300019264221,
82.64000010490417,
225.67899990081787,
53.80799984931946,
150.79099988937378,
1.305999994277954,
5.123000144958496,
195.81299996376038,
1.871000051498413,
2.6600000858306885,
2.5840001106262207,
287.76399993896484,
73.8109998703003,
205.42700004577637,
100.72900009155273,
42.062000036239624,
1.1800000667572021,
1.0390000343322754,
1.1099998950958252,
18.32200002670288,
2.88100004196167,
1.1339998245239258,
16.835999965667725,
1.0490000247955322,
6.639999866485596,
1.5509998798370361,
0.8919999599456787,
121.15900015830994,
174.84999990463257,
500.3910000324249,
1.1949999332427979,
78.65599989891052,
114.50500011444092,
4.490999937057495,
1.5420000553131104,
239.64999985694885,
35.93899989128113,
427.0160000324249,
409.047000169754,
257.2170000076294,
0.9909999370574951,
7.2769999504089355,
41.300999879837036,
39.740999937057495,
127.08300018310547,
90.65199995040894,
72.70199990272522,
153.16499996185303,
92.29299998283386,
147.45300006866455,
1.6010000705718994,
28.314000129699707,
54.55200004577637,
750.8469998836517,
19.69700002670288,
60.88499999046326,
36.884000062942505,
0.7989997863769531,
1.055999994277954,
830.1230001449585,
316.5390000343323,
235.33899998664856,
0.9729998111724854,
67.24699997901917,
4.229000091552734,
1.8289999961853027,
1.2189998626708984,
69.41599988937378,
84.89999985694885,
23.16100001335144,
114.94899988174438,
12.950999975204468,
2.1570000648498535,
99.09800004959106,
3.8420000076293945,
2.0169999599456787,
1.0379998683929443,
129.77100014686584,
50.19200015068054,
26.703999996185303,
2.8480000495910645,
14.163000106811523,
7.503999948501587,
73.96399998664856,
1.3539998531341553,
8.522000074386597,
104.28999996185303,
76.60899996757507,
65.60899996757507,
1.9059998989105225,
1.433000087738037,
20.286999940872192,
55.468000173568726,
2,
37.699000120162964,
1.375,
139.3600001335144,
152.77699995040894,
2.5950000286102295,
83.06900000572205,
67.12099981307983,
2.003000020980835,
2483.302999973297,
1677.526999950409,
210.78000020980835,
4.5,
16.836999893188477,
1070.4820001125336,
167.97299981117249,
777.4650001525879,
220.05599999427795,
331.0939998626709,
1.994999885559082,
15.459999799728394,
27.588000059127808,
0.9230000972747803,
1.8590002059936523,
2.055000066757202,
1.434999942779541,
2.0260000228881836,
1.7660000324249268,
3.302000045776367,
508.2190001010895,
4.496000051498413,
1.6670000553131104,
38.85800004005432,
154.72900009155273,
14.312999963760376,
3.1000001430511475,
45.00500011444092,
144.35899996757507,
20.361999988555908,
79.57000017166138,
6.771000146865845,
2.991000175476074,
70.76600003242493,
1.2120001316070557,
1.2049999237060547,
2.4049999713897705,
8.46399998664856,
2.8389999866485596,
6.0940001010894775,
1.8599998950958252,
1.3919999599456787,
0.7549998760223389,
6.371999979019165,
17.174000024795532,
5.034999847412109,
0.8350000381469727,
33.062999963760376,
5.0269999504089355,
1.375,
4.805999994277954,
